,close,high,low,open,volume
2017. 12. 16.,1.19,1.21,0.704662,0.708296,"43,238,500"
2017. 12. 15.,0.706517,0.790444,0.668639,0.742477,"10,861,900"
2017. 12. 14.,0.748053,0.762090,0.690710,0.698387,"10,341,200"
2017. 12. 13.,0.698579,0.806713,0.586760,0.637412,"16,769,400"
2017. 12. 12.,0.641449,0.645194,0.564863,0.616150,"12,663,300"
2017. 12. 11.,0.617482,0.719371,0.582934,0.693588,"18,366,400"
2017. 12. 10.,0.690941,0.759597,0.645100,0.759597,"4,462,490"
2017. 12. 09.,0.758042,0.782465,0.708041,0.782465,"10,760,400"
2017. 12. 08.,0.781980,0.814001,0.696021,0.776695,"12,751,700"
2017. 12. 07.,0.777056,0.913912,0.725015,0.909802,"12,158,600"
2017. 12. 06.,0.916724,0.984471,0.890548,0.977510,"14,377,300"
2017. 12. 05.,0.979884,1.00,0.925489,0.991411,"13,881,100"
2017. 12. 04.,0.991665,1.01,0.741734,0.913694,"23,245,800"
2017. 12. 03.,0.916937,1.08,0.893744,1.07,"11,576,700"
2017. 12. 02.,1.07,1.18,1.00,1.17,"10,667,500"
2017. 12. 01.,1.16,1.27,0.867892,1.27,"25,568,500"
2017. 11. 30.,1.29,1.38,0.996886,1.23,"21,565,300"
2017. 11. 29.,1.17,1.48,1.16,1.37,"16,962,700"
2017. 11. 28.,1.37,1.38,1.07,1.17,"42,607,800"
2017. 11. 27.,1.16,1.16,0.738365,0.743308,"22,245,000"
2017. 11. 26.,0.751201,0.751201,0.675201,0.719136,"3,198,190"
2017. 11. 25.,0.721115,0.725842,0.630772,0.630772,"5,078,390"
2017. 11. 24.,0.668625,0.669064,0.484358,0.497269,"2,903,120"
2017. 11. 23.,0.497920,0.829454,0.429741,0.462955,"3,392,260"
2017. 11. 22.,0.462559,0.535554,0.417022,0.504107,"2,592,760"
2017. 11. 21.,0.503455,0.531807,0.453917,0.482456,"9,608,310"
