,close,high,low,open,volume
2018. 01. 12.,6.69,7.13,6.29,7.00,"14,423,600"
2018. 01. 11.,6.97,8.40,6.49,8.21,"18,635,700"
2018. 01. 10.,8.23,8.54,7.04,7.62,"23,532,600"
2018. 01. 09.,7.59,8.25,6.56,6.97,"21,911,400"
2018. 01. 08.,6.96,8.11,5.28,7.13,"27,591,400"
2018. 01. 07.,7.16,7.36,5.70,6.02,"33,066,000"
2018. 01. 06.,5.99,6.37,4.34,5.24,"26,874,500"
2018. 01. 05.,5.27,5.33,3.51,4.49,"26,935,500"
2018. 01. 04.,4.52,4.59,3.29,3.55,"31,874,900"
2018. 01. 03.,3.56,3.79,2.07,2.30,"18,564,100"
2018. 01. 02.,2.34,2.49,2.15,2.16,"7,074,850"
2018. 01. 01.,2.18,2.38,1.96,2.25,"6,226,810"
2017. 12. 31.,2.34,2.40,1.96,2.20,"6,522,190"
2017. 12. 30.,2.08,2.32,1.70,2.15,"6,224,630"
2017. 12. 29.,2.21,2.50,2.06,2.11,"7,731,480"
2017. 12. 28.,2.10,2.22,1.74,2.09,"7,212,260"
2017. 12. 27.,2.08,2.37,1.64,1.71,"9,956,730"
2017. 12. 26.,1.72,1.90,1.60,1.78,"5,869,280"
2017. 12. 25.,1.80,2.12,1.68,1.97,"6,184,170"
2017. 12. 24.,1.96,2.07,1.38,1.65,"13,993,800"
2017. 12. 23.,1.64,2.03,0.899076,0.915395,"18,410,900"
2017. 12. 22.,0.920280,1.14,0.743385,1.13,"4,089,970"
2017. 12. 21.,1.13,1.17,1.00,1.01,"75,465,000"
2017. 12. 20.,1.01,1.14,0.974359,1.14,"459,809,000"
2017. 12. 19.,1.14,1.34,1.10,1.23,"61,563,400"
2017. 12. 18.,1.24,1.27,1.03,1.14,"13,223,500"
2017. 12. 17.,1.13,1.20,1.05,1.10,"43,891,200"
2017. 12. 16.,1.10,1.12,0.973596,0.985912,"75,421,500"
2017. 12. 15.,0.995082,1.05,0.893573,1.02,"44,966,900"
2017. 12. 14.,1.02,1.13,0.827503,0.875653,"21,419,800"
2017. 12. 13.,0.911195,0.950585,0.759173,0.793670,"3,181,330"
2017. 12. 12.,0.796081,0.923186,0.749934,0.867258,"2,271,050"
2017. 12. 11.,0.883736,1.06,0.756222,0.781177,"2,124,910"
2017. 12. 10.,0.767329,0.895880,0.726184,0.887820,"2,043,310"
2017. 12. 09.,0.851667,0.982781,0.774391,0.874562,"2,960,880"
2017. 12. 08.,0.864435,1.02,0.712996,0.860849,"3,155,930"
2017. 12. 07.,0.902773,1.29,0.800961,0.980746,"6,617,360"
2017. 12. 06.,0.968369,1.00,0.712779,0.728063,"4,176,740"
2017. 12. 05.,0.723617,0.928577,0.698642,0.769036,"3,531,950"
2017. 12. 04.,0.763345,0.793635,0.499546,0.551567,"3,120,470"
2017. 12. 03.,0.548473,0.586868,0.485306,0.495117,"991,724"
2017. 12. 02.,0.491734,0.543986,0.478639,0.543986,"589,530"
2017. 12. 01.,0.530721,0.544206,0.464346,0.511773,"920,101"
2017. 11. 30.,0.512899,0.512899,0.415339,0.498050,"1,269,870"
2017. 11. 29.,0.483502,0.611806,0.448098,0.593575,"1,319,140"
2017. 11. 28.,0.588503,0.664740,0.563186,0.619581,"1,545,010"
2017. 11. 27.,0.614537,0.712619,0.607591,0.668319,"2,078,110"
2017. 11. 26.,0.675202,0.700066,0.600691,0.614588,"2,216,150"
2017. 11. 25.,0.608633,0.645173,0.580389,0.599747,"2,187,220"
2017. 11. 24.,0.589494,0.635831,0.513253,0.578852,"2,642,030"
2017. 11. 23.,0.574498,0.697416,0.568330,0.697416,"2,294,320"
2017. 11. 22.,0.678658,0.749194,0.603306,0.742628,"3,320,740"
2017. 11. 21.,0.741822,0.849282,0.716632,0.849282,"4,216,300"
2017. 11. 20.,0.862408,0.926106,0.808810,0.832272,"70,420,700"
2017. 11. 19.,0.847398,0.940992,0.733613,0.759889,"45,826,200"
2017. 11. 18.,0.764769,0.792759,0.660023,0.661671,"30,353,600"
2017. 11. 17.,0.666624,0.784440,0.657398,0.784440,"5,407,500"
2017. 11. 16.,0.789569,0.824993,0.728745,0.767628,"3,618,180"
2017. 11. 15.,0.735744,0.882761,0.713185,0.794574,"3,045,360"
2017. 11. 14.,0.807821,1.06,0.791844,1.04,"4,432,070"
2017. 11. 13.,1.05,1.05,0.554979,0.574201,"7,497,080"
2017. 11. 12.,0.545519,0.737721,0.519787,0.717353,"2,179,930"
2017. 11. 11.,0.708030,0.799266,0.571730,0.618857,"3,340,790"
2017. 11. 10.,0.615093,0.940390,0.588090,0.923467,"3,385,290"
2017. 11. 09.,0.911958,1.22,0.543419,0.608016,"15,906,600"
2017. 11. 08.,0.633672,0.633672,0.176942,0.177761,"4,441,610"
2017. 11. 07.,0.179749,0.184784,0.173171,0.180655,"294,062"
2017. 11. 06.,0.180945,0.188537,0.149416,0.166720,"39,259"
2017. 11. 05.,0.166351,0.170494,0.141692,0.143110,"2,277"
2017. 11. 04.,0.143381,0.169193,0.137770,0.163262,"7,694"
2017. 11. 03.,0.163688,0.171727,0.149072,0.154091,"9,594"
2017. 11. 02.,0.154293,0.155647,0.130524,0.134572,"6,099"
2017. 11. 01.,0.134422,0.171347,0.117844,0.119213,"42,802"
2017. 10. 31.,0.119300,0.128170,0.110596,0.125007,"5,627"
2017. 10. 30.,0.125433,0.128355,0.106399,0.117597,"5,658"
2017. 10. 29.,0.118284,0.120759,0.095688,0.095885,"11,374"
2017. 10. 28.,0.096017,0.104318,0.094801,0.102416,"1,091"
2017. 10. 27.,0.102137,0.105535,0.095235,0.100664,"29,940"
2017. 10. 26.,0.100641,0.105386,0.095609,0.102072,"38,119"
2017. 10. 25.,0.102084,0.103070,0.098378,0.098379,"26,708"
